Panel ID,Frequency_EMA,Monetary_EMA,Baby Cereal,Beer,Belacan,Bird Nest,Biscuits,Bouilon,Butter,CSD,Cake,Canned Product,Cereal Beverage,Cereals,Cheese,Chicken Essence,Choc/Nut Spread,Chocolate,Coconut Milk,Coffee,Condensed/Evap Milk,Confectionery,Cooking Oils,Cooking Sauces,Cordials,Creamer,Cultured Milk,Drinking Water,Eggs,Energy Drinks,Flour,Frozen Food,Fruit/Veg Juices,Ghee,Honey,Ice Cream,Instant Noodles,Instant Soup,Isotonic Drinks,Jam,Kaya,Liquid Milk,MSG,Margarine,Milk Powder-Adult,Milk Powder-Infant,Milk Powder-Kids,Peanut Butter,RTD Coffee,RTD Tea,Rice,Salad Dressing,Savoury Spread,Seasoning Powder,Snack,Soy Milk,Spagetti,Spirits,Sugar,Tea,Tonic Food Drink,Wine,Yoghurt Drink,Yoghurts,BMI,Income,Ethnicity,Lifestage,Strata,#HH,location
Panel 201118101,2.08495637776556,22.992583864032902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,8.5,0.0,0.0,0.0,0.0,10.900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 4000 - 4999,Central Others,Teens Aches,Urban,1-3 Member HH,Central
Panel 201121101,1.0206319405360977,31.825887241351737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000023,7.100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 3000 - 3999,Central Malay,Teens and Toddlers,Urban,7+ Member HH,Central
Panel 201127101,2.781063363408076,7.093492694712498,0.0,0.0,0.0,0.0,4.199999999999992,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.899999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.900000000000011,0.0,0.0,0.0,6.200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income 3000 - 3999,Central Malay,Teens Aches,Urban,5 Member HH,Central
Panel 201128101,1.0850204877394196,44.49885382984523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200000000000027,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200000000000022,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799999999999971,2.7999999999999887,0.0,0.0,0.0,0.0,Obese,Income 2000 - 2999,Central Others,Matured Families,Urban,7+ Member HH,Central
Panel 201133101,1.0,23.705607313369207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.600000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.300000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 4000 - 4999,Central Others,Matured Families,Urban,1-3 Member HH,Central
Panel 201139101,1.6488748984034818,16.928163068520423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income >5000,Central Chinese,Matured Families,Urban,6 Member HH,Central
Panel 201140101,1.020351137402584,112.12418616690834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89999999999982,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,4.099999999999962,0.0,0.0,0.0,0.0,5.699999999999973,0.0,0.0,0.0,0.0,0.0,Healthy,Income 1500 - 1999,Central Others,Teens and Toddlers,Urban,7+ Member HH,Central
Panel 201147101,1.0199479582686282,20.48721237721965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8999999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2999999999999865,3.5,0.0,0.0,1.4000000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Under Weight,Income 2000 - 2999,Central Chinese,Matured Families,Urban,1-3 Member HH,Central
Panel 201151101,1.3060243038207657,60.58542431652506,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0500000000000345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,Healthy,Income >5000,Central Malay,Teens Aches,Urban,5 Member HH,Central
Panel 201156101,1.4165081774332415,18.897009658113667,0.0,0.0,0.0,0.0,3.2999999999999843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obese,Income 2000 - 2999,Central Malay,Teens Aches,Urban,4 Member HH,Central
Panel 201164101,1.108487632089994,30.666410014726388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69999999999992,0.0,7.599999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.399999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98333333333315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 4000 - 4999,Central Malay,Matured Families,Urban,1-3 Member HH,Central
Panel 201166101,2.0409324251451366,19.071582284550345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.899999999999986,0.0,10.0,2.9500000000000064,0.0,0.0,0.0,0.0,0.0,0.0,4.399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.80000000000009,0.0,0.0,0.0,6.399999999999989,0.0,0.0,0.0,11.799999999999978,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 2000 - 2999,Central Malay,Teens and Toddlers,Urban,6 Member HH,Central
Panel 201176101,1.0849417131246037,65.44606686843163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200000000000027,0.0,0.0,0.0,0.0,9.800000000000052,0.0,0.0,0.0,9.400000000000057,0.0,0.0,0.0,0.0,0.0,4.200000000000027,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 4000 - 4999,Central Malay,Teens and Toddlers,Urban,5 Member HH,Central
Panel 201186101,1.3081514217581158,23.547437563871103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.60000000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Nesting Families,Urban,4 Member HH,Central
Panel 201189101,1.458288336757053,13.047805805089487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90000000000003,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income >5000,Central Malay,Nesting Families,Urban,6 Member HH,Central
Panel 201194101,1.0852976345620127,33.23981251925228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.200000000000021,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26.800000000000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999969,0.0,0.0,0.0,0.0,0.0,Under Weight,Income 4000 - 4999,Central Others,Teens Aches,Urban,5 Member HH,Central
Panel 201196101,1.0195136805906189,61.47578992282053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799999999999996,4.5,0.0,14.800000000000122,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.899999999999817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.800000000000106,0.0,0.0,0.0,0.0,0.0,Healthy,Income 2000 - 2999,Central Malay,Teens and Toddlers,Urban,6 Member HH,Central
Panel 201200101,3.185479547378398,19.428258291291982,11.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income 1500 - 1999,Central Malay,Teens and Toddlers,Urban,6 Member HH,Central
Panel 201204101,1.0204531990703747,58.24797952084234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000012,0.0,0.0,0.0,2.700000000000015,5.466666666666654,0.0,0.0,0.0,0.0,0.0,0.0,2.700000000000015,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.79999999999967,0.0,0.0,0.0,0.0,3.0,2.3999999999999857,0.0,5.700000000000031,0.0,40.0,0.0,0.0,0.0,Healthy,Income >5000,Central Malay,Teens and Toddlers,Urban,6 Member HH,Central
Panel 201212101,1.0617833728225528,48.63070196082909,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,4.599999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.20000000000003,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 2000 - 2999,Central Malay,Nesting Families,Urban,4 Member HH,Central
Panel 201213101,1.0840432111209384,77.13834214102829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0999999999999535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Malay,Nesting Families,Urban,6 Member HH,Central
Panel 202005101,1.1344883393983651,136.36968574539188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.10000000000015,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.90000000000057,0.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85000000000001,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 2000 - 2999,Central Malay,Teens and Toddlers,Urban,7+ Member HH,Central
Panel 202006101,1.9622871286897512,32.886379149499156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.600000000000011,0.0,0.0,3.6999999999999935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Teens and Toddlers,Urban,4 Member HH,Central
Panel 202015101,1.0212629999862908,16.96938817966668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 1500 - 1999,Central Malay,Teens Aches,Urban,1-3 Member HH,Central
Panel 202018101,1.7046928438178257,14.046801978735964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999999999998,Over Weight,Income >5000,Central Chinese,Teens Aches,Urban,4 Member HH,Central
Panel 202030101,1.594169860757986,27.995138097081643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.299999999999982,0.0,0.0,0.0,0.0,10.900000000000027,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999969,0.0,0.0,0.0,0.0,0.0,Obese,Income 1500 - 1999,Central Malay,Empty Nesters,Urban,1-3 Member HH,Central
Panel 202032101,4.648026566871725,1.6623700896659221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7000000000000135,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000056,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,15.0,0.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income 3000 - 3999,Central Malay,Teens and Toddlers,Urban,6 Member HH,Central
Panel 202046103,1.1080119987096189,43.502540759463116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8999999999999884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income 3000 - 3999,Central Chinese,Empty Nesters,Urban,1-3 Member HH,Central
Panel 202054101,1.1093131713253863,21.36521586617804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Matured Families,Urban,4 Member HH,Central
Panel 202067102,1.2912772515649225,20.713339581075957,0.0,0.0,0.0,0.0,10.699999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income >5000,Central Chinese,Teens and Toddlers,Urban,5 Member HH,Central
Panel 202088101,1.0,27.55598501125604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.899999999999988,0.0,0.0,0.0,0.0,6.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Over Weight,Income >5000,Central Chinese,Matured Families,Urban,7+ Member HH,Central
Panel 202089101,1.3721685928177998,26.93537083372555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Teens Aches,Urban,5 Member HH,Central
Panel 202090101,2.1264775742639612,8.423059761279886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.600000000000016,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Matured Families,Urban,1-3 Member HH,Central
Panel 202093101,1.085375712889169,26.11993078687485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.050000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Empty Nesters,Urban,1-3 Member HH,Central
Panel 202097101,1.307378545066348,38.080382474462326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200000000000009,21.80000000000007,0.0,0.0,0.0,0.0,0.0,8.59999999999998,0.0,1.6999999999999944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.900000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700000000000004,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Teens Aches,Urban,5 Member HH,Central
Panel 202112101,1.0,107.03927478279324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69999999999994,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900000000000062,0.0,0.0,5.55000000000012,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Over Weight,Income >5000,Central Others,Teens and Toddlers,Urban,7+ Member HH,Central
Panel 202113101,1.0197889320296207,90.5377302842152,0.0,0.0,0.0,0.0,0.0,0.0,16.300000000000104,0.0,0.0,0.0,0.0,7.5,12.199999999999921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89999999999995,0.0,10.800000000000065,0.0,10.099999999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Obese,Income 3000 - 3999,Central Others,Matured Families,Urban,1-3 Member HH,Central
Panel 202121101,1.0624269636834398,23.251680038164494,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,63.19999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Teens Aches,Urban,4 Member HH,Central
Panel 202122102,1.8882526750130733,22.324610105811605,0.0,0.0,0.0,0.0,10.799999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Matured Families,Urban,4 Member HH,Central
Panel 202133101,1.822074410434464,15.35134863502826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy,Income >5000,Central Chinese,Yankys,Urban,1-3 Member HH,Central
Panel 202137101,1.377789188505121,39.35037601711808,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,14.300000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799999999999967,0.0,0.0,0.0,5.100000000000016,6.0,0.0,0.0,0.0,0.0,3.399999999999988,0.0,0.0,23.0,0.0,0.0,4.799999999999984,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.900000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999935,0.0,0.0,5.0,0.0,0.0,5.799999999999979,0.0,0.0,0.0,5.799999999999979,Healthy,Income 3000 - 3999,Central Others,Nesting Families,Urban,4 Member HH,Central
